image;correctAns;respModal;frameColor;repSwitch;sequence;target;set;block;list;exp_version;stimulus;baseline;baseline_condition;trial_no;psychopy_trial;Column1;trialsREPSWITCH.thisRepN;trialsREPSWITCH.thisTrialN;trialsREPSWITCH.thisN;trialsREPSWITCH.thisIndex;textWelcome.started;textboxInstrMain1.started;textboxInstrMain1_2.started;textboxInstrMain1_3.started;keyInstrMain.started;keyInstrMain.keys;keyInstrMain.rt;textboxInstrMain2.started;textboxInstrMain2_2.started;textboxInstrMain2_3.started;textboxInstrMain2_4.started;textboxInstrMain2_5.started;textboxInstrMain2_6.started;textboxInstrMain2_7.started;textboxInstrMain2_8.started;textboxInstrMain2_9.started;textboxInstrMain2_10.started;textboxInstrMain2_11.started;textboxInstrMain2_12.started;keyInstrMain2.started;keyInstrMain2.keys;keyInstrMain2.rt;fixationITI.started;fixationITI.stopped;polygonColour.started;polygonWhite.started;imageObject.started;polygonType.started;textInput.started;keyResp.started;micRespv1l4.started;polygonColour.stopped;polygonWhite.stopped;imageObject.stopped;polygonType.stopped;textInput.stopped;keyResp.stopped;keyResp.keys;keyResp.corr;keyResp.rt;subjResponse;micRespv1l4.clip;textBlankLoop.started;textBlankLoop.stopped;keyPause.keys;textboxPause.started;keyPause.started;keyPause.rt;textboxGoodbye.started;textboxGoodbye.stopped;participant;session;date;expName;psychopyVersion;frameRate;Column2
;;;;;;;;;;;;;;;;;;;;;7.692321999929845;10.186886799987406;10.186886799987406;10.186886799987406;10.186886799987406;space;6.545427499804646;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;230104;001;2023-12-01_15h08.46.380;REPSWITCH1_version1_list4;2022.2.4;143.96795843490372;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;16.75022860011086;16.75022860011086;16.75022860011086;16.75022860011086;16.75022860011086;16.75022860011086;16.75022860011086;16.75022860011086;16.75022860011086;16.75022860011086;16.75022860011086;16.75022860011086;16.75022860011086;space;2.5652106998022646;;;;;;;;;;;;;;;;;;;;;;;;;;;;;230104;001;2023-12-01_15h08.46.380;REPSWITCH1_version1_list4;2022.2.4;143.96795843490372;
REPSWITCH1/PICTURE_8.png;pierna;type;darkblue;filler;1;F;1;4;4;1;Stim3_Set4;0;None;1;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;19.410310300067067;20.500705800019205;20.500705800019205;20.500705800019205;20.500705800019205;20.500705800019205;20.500705800019205;20.500705800019205;20.500705800019205;23.528988200007007;23.528988200007007;23.528988200007007;23.528988200007007;23.528988200007007;23.528988200007007;['p', 'i', 'e', 'r', 'm', 'backspace', 'n', 'a'];0;[1.0814492998179048, 1.3994509996846318, 1.557914299890399, 1.6087907997425646, 1.7895309997256845, 2.273711299756542, 2.7196527998894453, 2.850209799828008];pierna;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/230104_REPSWITCH1_version1_list4_2023-12-01_15h08.46.380_micRespv1l4_recorded\recording_micRespv1l4_2023-12-01_15h09.04.073.wav;23.528988200007007;24.028970499988645;None;;;;;;230104;001;2023-12-01_15h08.46.380;REPSWITCH1_version1_list4;2022.2.4;143.96795843490372;
REPSWITCH1/PICTURE_498.png;taza;speak;gold;filler;2;F;1;4;4;1;Stim4_Set4;0;None;2;1;2;0;1;1;1;;;;;;;;;;;;;;;;;;;;;;;24.028970499988645;25.223579599987715;25.223579599987715;25.223579599987715;25.223579599987715;25.223579599987715;25.223579599987715;25.223579599987715;25.223579599987715;28.25176139990799;28.25176139990799;28.25176139990799;28.25176139990799;28.25176139990799;28.25176139990799;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/230104_REPSWITCH1_version1_list4_2023-12-01_15h08.46.380_micRespv1l4_recorded\recording_micRespv1l4_2023-12-01_15h09.08.795.wav;28.25176139990799;;None;;;;;;230104;001;2023-12-01_15h08.46.380;REPSWITCH1_version1_list4;2022.2.4;143.96795843490372;
REPSWITCH1/PICTURE_19.png;pavo;speak;gold;nontarget;2;NT;1;4;4;1;Stim5_Set1;1;repeat;3;2;3;0;2;2;2;;;;;;;;;;;;;;;;;;;;;;;28.751821000128984;29.83528620004654;29.83528620004654;29.83528620004654;29.83528620004654;29.83528620004654;29.83528620004654;29.83528620004654;29.83528620004654;32.85652679996565;32.85652679996565;32.85652679996565;32.85652679996565;32.85652679996565;32.85652679996565;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/230104_REPSWITCH1_version1_list4_2023-12-01_15h08.46.380_micRespv1l4_recorded\recording_micRespv1l4_2023-12-01_15h09.13.406.wav;32.85652679996565;33.35659360000864;None;;;;;;230104;001;2023-12-01_15h08.46.380;REPSWITCH1_version1_list4;2022.2.4;143.96795843490372;
REPSWITCH1/PICTURE_19.png;pavo;speak;gold;repeat;2;T;1;4;4;1;Stim5_Set1;0;None;4;3;4;0;3;3;3;;;;;;;;;;;;;;;;;;;;;;;33.35659360000864;34.48866400006227;34.48866400006227;34.48866400006227;34.48866400006227;34.48866400006227;34.48866400006227;34.48866400006227;34.48866400006227;37.516893699998036;37.516893699998036;37.516893699998036;37.516893699998036;37.516893699998036;37.516893699998036;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/230104_REPSWITCH1_version1_list4_2023-12-01_15h08.46.380_micRespv1l4_recorded\recording_micRespv1l4_2023-12-01_15h09.18.060.wav;37.516893699998036;;None;;;;;;230104;001;2023-12-01_15h08.46.380;REPSWITCH1_version1_list4;2022.2.4;143.96795843490372;
REPSWITCH1/PICTURE_319.png;vaca;type;darkblue;filler;1;F;1;4;4;1;Stim1_Set4;1;repeat;5;4;5;0;4;4;4;;;;;;;;;;;;;;;;;;;;;;;38.01692990004085;39.06568280002102;39.06568280002102;39.06568280002102;39.06568280002102;39.06568280002102;39.06568280002102;39.06568280002102;39.06568280002102;42.08692550007254;42.08692550007254;42.08692550007254;42.08692550007254;42.08692550007254;42.08692550007254;['v', 'a', 'c', 'a'];0;[1.0551273000892252, 1.1940683999564499, 1.3303193000610918, 1.4389663999900222];vaca;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/230104_REPSWITCH1_version1_list4_2023-12-01_15h08.46.380_micRespv1l4_recorded\recording_micRespv1l4_2023-12-01_15h09.22.635.wav;42.08692550007254;42.58697589999065;None;;;;;;230104;001;2023-12-01_15h08.46.380;REPSWITCH1_version1_list4;2022.2.4;143.96795843490372;
REPSWITCH1/PICTURE_169.png;espalda;speak;gold;nontarget;2;NT;1;4;4;1;Stim8_Set1;1;switch;6;5;6;0;5;5;5;;;;;;;;;;;;;;;;;;;;;;;42.58697589999065;43.7607867999468;43.7607867999468;43.7607867999468;43.7607867999468;43.7607867999468;43.7607867999468;43.7607867999468;43.7607867999468;46.78203200013377;46.78203200013377;46.78203200013377;46.78203200013377;46.78203200013377;46.78203200013377;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/230104_REPSWITCH1_version1_list4_2023-12-01_15h08.46.380_micRespv1l4_recorded\recording_micRespv1l4_2023-12-01_15h09.27.331.wav;46.78203200013377;47.28207339998335;None;;;;;;230104;001;2023-12-01_15h08.46.380;REPSWITCH1_version1_list4;2022.2.4;143.96795843490372;
REPSWITCH1/PICTURE_169.png;espalda;speak;gold;repeat;2;T;1;4;4;1;Stim8_Set1;0;None;7;6;7;0;6;6;6;;;;;;;;;;;;;;;;;;;;;;;47.28207339998335;48.36551079992205;48.36551079992205;48.36551079992205;48.36551079992205;48.36551079992205;48.36551079992205;48.36551079992205;48.36551079992205;51.38679870008491;51.38679870008491;51.38679870008491;51.38679870008491;51.38679870008491;51.38679870008491;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/230104_REPSWITCH1_version1_list4_2023-12-01_15h08.46.380_micRespv1l4_recorded\recording_micRespv1l4_2023-12-01_15h09.31.934.wav;51.38679870008491;51.88681890000589;None;;;;;;230104;001;2023-12-01_15h08.46.380;REPSWITCH1_version1_list4;2022.2.4;143.96795843490372;
REPSWITCH1/PICTURE_728.png;pulpo;type;darkblue;filler;1;F;1;4;4;1;Stim8_Set4;0;None;8;7;8;0;7;7;7;;;;;;;;;;;;;;;;;;;;;;;51.88681890000589;52.98422460001893;52.98422460001893;52.98422460001893;52.98422460001893;52.98422460001893;52.98422460001893;52.98422460001893;52.98422460001893;56.00540150003508;56.00540150003508;56.00540150003508;56.00540150003508;56.00540150003508;56.00540150003508;['p', 'u', 'l', 'p', 'o'];0;[1.093903899891302, 1.3968863999471068, 1.6945182997733355, 1.9128740997985005, 2.047426799777895];pulpo;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/230104_REPSWITCH1_version1_list4_2023-12-01_15h08.46.380_micRespv1l4_recorded\recording_micRespv1l4_2023-12-01_15h09.36.554.wav;56.00540150003508;56.50552759994753;None;;;;;;230104;001;2023-12-01_15h08.46.380;REPSWITCH1_version1_list4;2022.2.4;143.96795843490372;
