12.9973 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000137F0872BB0>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x00000137F0C564F0>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
12.9973 	EXP 	window1: mouseVisible = True
12.9974 	EXP 	window1: mouseVisible = False
12.9974 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
12.9974 	EXP 	window1: recordFrameIntervals = False
13.0665 	EXP 	window1: recordFrameIntervals = True
13.1430 	EXP 	Screen (0) actual frame rate measured at 143.88Hz
13.1430 	EXP 	window1: recordFrameIntervals = False
14.3892 	EXP 	Created textWelcome = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.04, italic=False, languageStyle='LTR', name='textWelcome', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='¡Ahora vamos a comenzar con el experimento!', units='height', win=Window(...), wrapWidth=1)
14.4867 	EXP 	Created fixationITI = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='fixationITI', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
14.4873 	EXP 	Created polygonColour = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='polygonColour', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.55, 0.55]), units='height', vertices=ndarray(...), win=Window(...))
14.4878 	EXP 	Created polygonWhite = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='polygonWhite', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), units='height', vertices=ndarray(...), win=Window(...))
14.4916 	EXP 	Created imageObject = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='imageObject', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
14.4931 	EXP 	Created polygonType = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-3.0, fillColor=array([0.9216, 0.9216, 0.9216]), fillColorSpace='rgb', fillRGB=array([0.9216, 0.9216, 0.9216]), interpolate=True, lineColor=array([0.9216, 0.9216, 0.9216]), lineColorSpace='rgb', lineRGB=array([0.9216, 0.9216, 0.9216]), lineWidth=1.0, name='polygonType', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.3, 0.1]), units='height', vertices=ndarray(...), win=Window(...))
14.4937 	EXP 	Created textInput = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='textInput', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
14.5744 	EXP 	Created textBlankLoop = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='textBlankLoop', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
14.5982 	EXP 	textboxInstrMain1: autoLog = True
14.5982 	EXP 	textboxInstrMain1_2: autoLog = True
14.5982 	EXP 	textboxInstrMain1_3: autoLog = True
14.5982 	EXP 	textboxInstrMain2: autoLog = True
14.5982 	EXP 	textboxInstrMain2_2: autoLog = True
14.5982 	EXP 	textboxInstrMain2_3: autoLog = True
14.5982 	EXP 	textboxInstrMain2_4: autoLog = True
14.5982 	EXP 	textboxInstrMain2_5: autoLog = True
14.5982 	EXP 	textboxInstrMain2_6: autoLog = True
14.5982 	EXP 	textboxInstrMain2_7: autoLog = True
14.5982 	EXP 	textboxInstrMain2_8: autoLog = True
14.5982 	EXP 	textboxInstrMain2_9: autoLog = True
14.5982 	EXP 	textboxInstrMain2_10: autoLog = True
14.5982 	EXP 	textboxInstrMain2_11: autoLog = True
14.5982 	EXP 	textboxInstrMain2_12: autoLog = True
14.5982 	EXP 	textboxPause: autoLog = True
14.5982 	EXP 	textboxGoodbye: autoLog = True
14.5982 	EXP 	textWelcome: autoDraw = True
16.9426 	DATA 	Keypress: space
17.0948 	EXP 	textWelcome: autoDraw = False
17.0948 	EXP 	textboxInstrMain1: autoDraw = True
17.0948 	EXP 	textboxInstrMain1_2: autoDraw = True
17.0948 	EXP 	textboxInstrMain1_3: autoDraw = True
23.9957 	DATA 	Keypress: space
23.9985 	EXP 	textboxInstrMain1: autoDraw = False
23.9985 	EXP 	textboxInstrMain1_2: autoDraw = False
23.9985 	EXP 	textboxInstrMain1_3: autoDraw = False
23.9985 	EXP 	textboxInstrMain2: autoDraw = True
23.9985 	EXP 	textboxInstrMain2_2: autoDraw = True
23.9985 	EXP 	textboxInstrMain2_3: autoDraw = True
23.9985 	EXP 	textboxInstrMain2_4: autoDraw = True
23.9985 	EXP 	textboxInstrMain2_5: autoDraw = True
23.9985 	EXP 	textboxInstrMain2_6: autoDraw = True
23.9985 	EXP 	textboxInstrMain2_7: autoDraw = True
23.9985 	EXP 	textboxInstrMain2_8: autoDraw = True
23.9985 	EXP 	textboxInstrMain2_9: autoDraw = True
23.9985 	EXP 	textboxInstrMain2_10: autoDraw = True
23.9985 	EXP 	textboxInstrMain2_11: autoDraw = True
23.9985 	EXP 	textboxInstrMain2_12: autoDraw = True
26.9834 	DATA 	Keypress: space
27.0721 	EXP 	Imported repswitch_V2L2.xlsx as conditions, 408 conditions, 17 params
